id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,status
900eb0cd-6f2d-424b-af5d-4adc90eec616,北京市,北京市,西城区,西城区西四北七条55号,39.936650206310496,116.37569902909782,39.9337,116.340392,1
62aeac67-962b-4247-b4af-89175de145cc,北京市,北京市,大兴区,中关村科技园区大兴生物医药产业基地,39.697968643792194,116.32579293257538,39.69086,116.31296,1
bbd8dc6f-d4a4-42de-84f2-9f8852fc0262,北京市,北京市,顺义区,顺义区李桥镇洼子村顺义新城第29街区东部29-083地块,40.05958002138429,116.65107174184122,40.05892,116.63868,1
7bf121c5-a06a-423b-8156-1dba286617fd,北京市,北京市,丰台区,丰台区和义西里,39.82239118418227,116.40200426295674,39.81598,116.389848,1
20e78642-c83f-4098-9c79-6a24f951fc2c,北京市,北京市,西城区,西城区阜成门南大街9号楼1层9-4,39.92487398441837,116.36270848669422,39.899088,116.358312,1
e869e37b-6bd6-4103-ad57-b5b01326be44,北京市,北京市,通州区,北京市通州区台湖镇B—07地块R2二类居住用地（配建限价商品住房）,39.819546433891745,116.61147864711593,39.8309,116.646184,1
100b274e-423b-4cbe-acf1-0e3660237691,北京市,北京市,门头沟区,北京经济技术开发区路南区N5街区N5M2地块,39.89998542216592,116.12594876795791,39.794588,116.482528,1
5cfcb907-26af-43d1-a8a3-3d1a2645b9ec,北京市,北京市,朝阳区,朝阳区将台路,39.97874291523231,116.49591557783539,39.975464,116.470456,1
92006723-d7bf-467d-a067-62aca917bc83,北京市,北京市,丰台区,丰台区宜兰园34号楼,39.83346212408419,116.34271040943108,39.82552,116.33284,1
c03f03be-909e-4a8e-8761-337adf3c0bd0,北京市,北京市,东城区,东城区灵光西巷24号3幢1层,39.954229343411754,116.41270646459913,39.946448,116.399616,1
9655caa8-3b5b-4999-bc45-8ba6a7b9d8eb,北京市,北京市,大兴区,大兴区黄村镇滨河西里,39.75894459225094,116.34614235329296,39.746188,116.332424,1
7ad527e9-6821-4e25-8e2a-b96e6c502f14,北京市,北京市,西城区,西城区小红庙甲4号楼,39.88875102308216,116.34341760403704,39.890532,116.350696,1
ef974452-7564-4bb0-be49-2bfadb9be0ba,北京市,北京市,朝阳区,朝阳区建国门外大街永安西里丙12号,39.912820402880406,116.45520300759713,39.90688,116.442584,1
609dcbef-7883-4c2f-9e3c-a39b3596c5f6,北京市,北京市,顺义区,南法信镇,40.13074613816459,116.6091348377861,40.1245,116.611088,1
d9c5c0c1-92a8-4515-a6db-fe6464faee6b,北京市,北京市,东城区,东城区东四北大街276号,39.93689740407019,116.4238247568622,39.931072,116.411016,1
55860f7f-5068-4c7b-b7a1-e8e9b4dfb3e5,北京市,北京市,丰台区,丰台区亚林西居住区一期（0501-626 627地块）,39.86190432157235,116.36082582339624,39.85556,116.346704,1
10daf7d0-4263-4d60-855b-107ea92cd280,北京市,北京市,昌平区,昌平区回龙观镇北京国际信息产业基地一期E2地块,40.11700162906714,116.3030512703864,40.109508,116.29052,1
15f3aab0-c732-4744-a048-a7ca0e5ba18e,北京市,北京市,东城区,东城区大菊胡同甲2号,39.93482727239599,116.4224009776628,39.94536,116.42132,1
b847acac-d4a3-4682-b509-42cf8339312a,北京市,北京市,顺义区,军杜路66号,40.114971963820466,116.64947008826948,40.11198,116.63756,1
1592dfa0-f37f-4546-8648-67d7bb57b8ac,北京市,北京市,石景山区,石景山区鲁谷路银河商务区K地块C2商业金融用地,39.90941314994354,116.23370775422217,39.90624,116.215024,1
a3015054-4e76-4483-a722-f635163ae7e1,北京市,北京市,门头沟区,门头沟区新桥南大街10 24 26号,39.92712924103471,116.12072088231369,39.9312,116.100288,1
e72512aa-8920-4ef2-9a96-948ed30fa06f,北京市,北京市,朝阳区,朝阳区东大桥路17号,39.91622264094549,116.45655087009958,39.917168,116.443872,1
a23c28d1-00d1-4d3b-a8bf-3f53152ef186,北京市,北京市,顺义区,顺义区马坡镇,40.17862767646399,116.61440993836793,40.16982,116.652064,1
f625d19a-567b-43e9-aa08-ac695bc54bed,北京市,北京市,东城区,崇文区水道子胡同15号,39.897723324901996,116.42067130208132,39.893428,116.413096,1
b66d60dc-2a89-4e16-85ae-33419a6b342a,北京市,北京市,东城区,崇文区体育馆西路甲2号,39.89316897295599,116.42948911028931,39.987804,116.485696,1
0e5a5cee-584a-4a8f-b882-a9bf8e332587,北京市,北京市,朝阳区,朝阳区朝阳北路151号楼,39.929386798711214,116.49869334987348,39.922008,116.481696,1
84fcc492-b8fd-47fc-9772-a0691718d8b9,北京市,北京市,顺义区,顺义新城第11街区,40.18839507386592,116.67252447306413,39.90312,116.401,1
262b16f7-de5d-41b6-9418-dd27e53f2f46,北京市,北京市,昌平区,昌平区小汤山镇南部未来科技城北区A02号,40.166144375001714,116.36865179721947,40.059392,116.40928,1
0cdb3788-286e-4e7a-819f-74a2a23eb0e5,北京市,北京市,朝阳区,朝阳区北三环东路12号,39.96857381802954,116.44184644945855,39.967332,116.424048,1
fde4ca8f-38e6-4549-a5ab-33b79e598570,北京市,北京市,门头沟区,门头沟区永定镇冯村,39.91602825960098,116.11294002947791,39.906188,116.100432,1
87af51da-2408-423e-9c8f-91f51d239dc6,北京市,北京市,丰台区,丰台区东铁匠营苇子坑109号,39.853507077160046,116.4402859035019,39.851408,116.414968,1
5f960251-35ce-4be8-a401-d5056dcd888e,北京市,北京市,大兴区,大兴区康庄,39.763626227893475,116.31982786059915,39.754116,116.314392,1
9c7c961a-70c9-46af-b2c4-956836fce79b,北京市,北京市,怀柔区,北京市怀柔区,40.32261840426579,116.63838587142932,40.31489899959,116.62590000009,1
c2982f83-faad-49f4-ab68-83b755df086d,北京市,北京市,大兴区,大兴区黄村镇康庄,39.763626227893475,116.31982786059915,39.756408,116.307216,1
7a41ee6d-9bf4-4cb2-ab53-6e8d5bb8e206,北京市,北京市,西城区,西城区什刹海东侧岸,39.95210510515145,116.38075149184544,39.91656,116.360032,1
1f173cf6-1050-43dd-ac76-f4dd65d51658,北京市,北京市,东城区,东城区钱粮胡同13号,39.934198369786785,116.42156724684442,39.920648,116.41504,1
757bdad6-ca06-4ad5-8c5a-a4cba6791bbf,北京市,北京市,顺义区,顺义区牛栏山镇北军营村京密路西侧,40.14997075441706,116.6057306039543,40.232892,116.646344,1
e583765e-8940-4fc5-8d4d-b26aa2336b1f,北京市,北京市,海淀区,海淀区玉海园五里20号楼,39.92521047142501,116.26233772638497,39.910756,116.298648,1
2aa70140-a572-47f7-828d-d3bb2d5a1dba,北京市,北京市,丰台区,房山区长阳镇（长阳西站1 2号地）,39.84557789939042,116.25159797647056,39.76934,116.181088,1
6f20f75f-9385-4a39-9ce7-7c7391ae5b4b,北京市,北京市,平谷区,平谷区东高村镇南埝头村,40.13242069700785,117.12722127232156,40.115428,117.10776,1
f925e2cb-7880-4d19-9c24-be8910e03f8c,北京市,北京市,顺义区,顺义区府前中街路北,40.136225355269026,116.66100310483058,40.129376,116.649272,1
0130cd6f-6f36-43a6-92e1-a05eb4e1fb16,北京市,北京市,门头沟区,门头沟区龙泉雾石灰石矿地块10,39.94614672003409,116.10760355576534,39.982104,116.080224,1
4946d11f-cd30-4ab5-9470-ed6e3c2b51adA,北京市,北京市,门头沟区,北京经济技术开发区路东区E3街区E3R1 E3R2地块,39.89998542216592,116.12594876795791,39.802328,116.497896,1
453e267c-f3ca-42f6-9779-b4fe7b74decdA,北京市,北京市,大兴区,北京经济技术开发区路东区E4街区E4R1地块,39.80113146563998,116.51300505324711,39.78916,116.491544,1
86c082f4-c1f6-4525-b247-516de6947dca,北京市,北京市,朝阳区,朝阳区平房乡黄渠村,39.931430392295624,116.57462773955312,39.935628,116.5244,1
341b64c2-6e20-4ef2-b84a-3b0e83617142,北京市,北京市,房山区,房山区房山线长阳西站4号地,39.759578923010295,115.98782583465919,39.76934,116.181088,1
