electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag
"4418822013B01258","0d47b4dc-8095-4d01-98de-b97d052a46fe","广东省","清远市","连州市","连州市城北俞屋寨地段",24.808859,112.379992,24.801750,112.366688,1
"4418002011B01948-1","8fa7eb56-853a-40fb-a5a9-61d31e69b917","广东省","清远市","清城区","清远经济开发区百嘉工业园8号小区（3号）",23.646574,113.073449,23.684480,113.050680,1
"4418822013B01000","d398d249-1cba-4f6c-8650-a82acd61360a","广东省","清远市","连州市","连州市城东上菜园村水头门98号地段",24.786467,112.383573,24.779702,112.384616,1
"4418812013B00915","be07b53c-fef7-4d25-8d46-081175d933a4","广东省","清远市","英德市","英德市英红镇原英德（红星）监狱四监区以东",24.305800,113.411110,24.302100,113.399064,1
"4418002018B00394","5e2aaeed-222f-491b-9f61-9fdcc1335f25","广东省","清远市","清城区","清远市新城E4号区",23.688230,113.062468,24.716324,112.283600,1
"4418812010B01114-1","5cfb7698-6c36-40e3-aaa5-5d7cbc811eb9","广东省","清远市","英德市","英德市和平北路东、八中南",24.204175,113.419999,24.188318,113.409448,1
"4418002016B00019","5c3db3bc-72a6-4366-8fbc-45168681fb06","广东省","清远市","清城区","清远市清城区源潭镇峡山小区8#地",23.715242,113.208272,23.636264,113.152784,1
"4418822011B00319","abb17bb6-80ca-4cd8-bc08-c2b4d2441b70","广东省","清远市","连州市","连州市文江南路二巷7号",24.798120,112.386902,24.795438,112.374888,1
"4418212014B00078","a9daacd8-477f-41a6-acc8-36ec7892d35a","广东省","清远市","佛冈县","佛冈县迳头镇新区",24.003776,113.698067,23.881946,113.526448,1
"4418212014B00128","3ba0124a-229d-415a-ae81-51c27ebf3eeb","广东省","清远市","佛冈县","佛冈县迳头镇新区",24.003776,113.698067,23.881946,113.526448,1
"4418212014B00143","aee11d5a-46d7-49eb-86b3-bb2f49a0e5c4","广东省","清远市","佛冈县","佛冈县迳头镇新区",24.003776,113.698067,23.881946,113.526448,1
"4418212014B00152","e840d545-d01b-4e71-aeb2-db28b8be5683","广东省","清远市","佛冈县","佛冈县迳头镇新区",24.003776,113.698067,23.881946,113.526448,1
"4418212014B00161","5ec62b47-0796-4d5f-b20a-040420ab8741","广东省","清远市","佛冈县","佛冈县迳头镇新区",24.003776,113.698067,23.881946,113.526448,1
