electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag
"6402002017B00284","e781121c-2c01-46c6-a8a0-2416f8f518d2","宁夏回族","石嘴山市","大武口区","大武口区世纪大道以西、长城路以南",39.039777,106.407253,39.018184,106.364184,1
"6402002007B01743","8ce30f1d-fa91-4aff-ac80-95eb73844357","宁夏回族","石嘴山市","惠农区","惠农区红果子工业园区",39.176029,106.670511,39.133580,106.707264,1
"6402002007B01468","ee9e623a-d79f-477a-a894-c9193e9c8acb","宁夏回族","石嘴山市","惠农区","惠农区110国道西长城工业园",39.188102,106.689552,39.238420,106.776400,1
"6402002007B01508","14fa4fa1-0a86-494c-a70d-39606d054d31","宁夏回族","石嘴山市","惠农区","惠农区110国道西兰山工业园",39.188102,106.689552,39.129212,106.711432,1
"6402002010B00646","0a3f3160-6d69-492a-a9a6-1b6f0ef5bc42","宁夏回族","石嘴山市","大武口区","长胜路以西、大坝市场东侧",39.017997,106.359358,39.007440,106.343112,1
"6402002013B00409","04bf127e-b42d-456e-9d67-0988bf15cde9","宁夏回族","石嘴山市","惠农区","惠农区南大街东、蓬莱饮食城北、市第二小学风雨操场西",39.229860,106.778677,39.223012,106.768664,1
"6402212004B00014","73b46f87-bb9e-4a9f-86f5-b0a39d53e6a3","宁夏回族","石嘴山市","平罗县","平罗县崇岗镇",38.899693,106.274609,38.893732,106.263584,1
"6402002006B00015","56c7ed0f-fd98-47f8-a462-246327c3efd6C","宁夏回族","石嘴山市","大武口区","大武口区建设东街以北、前进北路以西",39.018838,106.395307,39.013040,106.382872,1
"6402212010B01408","a34133ea-29e9-4e9a-a133-e479a748f851","宁夏回族","石嘴山市","平罗县","宁夏精细化工基地精细大道北侧",39.083991,106.918271,39.060392,106.916880,1
"6402212010B00819","316ca2c3-49f5-440c-8289-80f03a4bdece","宁夏回族","石嘴山市","大武口区","平罗县城山水大道北侧、纬四路西侧",38.965171,106.458570,38.891260,106.536720,1
"6402212007B00465","d6cdc667-101d-4436-b51f-98cdedaad2c9","宁夏回族","石嘴山市","平罗县","平罗县工业园区",38.919607,106.536518,38.873400,106.183256,1
"6402212007B00016","69d0ed2e-cf36-4cd7-a454-1e7a43badcf5","宁夏回族","石嘴山市","平罗县","平罗县高庄乡109线西侧",38.980019,106.578318,38.984056,106.591096,1
