electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag
"4402002014B01200-1","7e3f2240-0c35-47ba-af10-d9903ce2640a","广东省","韶关市","武江区","韶关市武江甘棠工业园38-A地块",24.737053,113.492392,24.804570,113.573448,1
"4402222014B00010","fa8dd8c4-7272-4cc0-81e4-b323386cd221","广东省","韶关市","始兴县","始兴县马市镇工业园区内",25.039358,114.177938,24.949502,114.064504,1
"4402812014B00271","fe63e86d-4313-4ffa-874f-9c4a5e9163f4","广东省","韶关市","乐昌市","乐昌市廊田镇兴隆路43-60号",25.159298,113.476813,25.156310,113.462864,1
"4402332008B00037-1","e52e8b26-a85a-4fc1-bc37-47e0443d1ab1CA","广东省","韶关市","新丰县","新丰县梅坑镇梅坑街",24.012475,114.120038,24.007992,114.110528,1
"4402242017B00308","e2458ba1-24d3-4b0e-bb85-de78eed7a4a1","广东省","韶关市","仁化县","仁化县丹霞街道中心村北门片C地块",25.095201,113.761346,25.084456,113.748592,1
"4402822012B00429","1086aa7b-3a19-4556-8d22-59e3610b6166","广东省","韶关市","南雄市","南雄市雄州镇新城沿江路22号后栋601",25.120402,114.324664,25.116220,114.307744,1
"4402052012B00137","38cbbc91-c847-42cb-b33b-8f28b86665bc","广东省","韶关市","曲江区","曲江区大塘镇大塘街",24.771798,113.704104,24.685700,113.599488,1
"4402292013B00100","97c04dc6-b790-47b5-90ac-741bdd120c4f","广东省","韶关市","翁源县","翁源县龙仙镇前进路162号",24.363585,114.141716,24.356270,114.128960,1
"4402812018B00274","abdae114-9459-4fc9-b250-29e28e32fc04","广东省","韶关市","乐昌市","乐昌市乐城街道人民南路一巷82号",25.123207,113.369206,25.128802,113.344128,1
"4402332010B00066","56f34d1a-881d-4144-98a8-79dccda81286","广东省","韶关市","新丰县","新丰县丰城大道11号",24.059825,114.215660,24.055500,114.201168,1
"4402292013B00162","83e6baa0-bc18-49d1-b246-c17bd373e96d","广东省","韶关市","翁源县","翁源县江尾镇西大街",24.443290,114.132776,24.439340,114.121144,1
"4402812011B01821","2c8b584b-9053-4b9d-b9ba-4810e67f4876","广东省","韶关市","乐昌市","乐昌市坪石镇共建路143号",25.285644,113.065182,25.285000,113.053016,1
"4402242014B00148","406002fe-4de7-4f77-86e5-04816a2e8901","广东省","韶关市","仁化县","仁化县周田镇月岭街",24.970851,113.829712,25.053310,113.701016,1
"4402322013B00046","1118a62d-f76a-4410-984f-ba75e356bd5e","广东省","韶关市","乳源瑶族自治县","乳城镇育才东路（农机厂职工回迁房对面）",24.763217,113.309272,24.831740,113.563400,1
"4402822016B00649","5c1c8102-f5ca-492d-9c01-9543186af66d","广东省","韶关市","南雄市","南雄市雄州八一街老虎塘十三幢之二502号",25.127395,114.322646,25.124380,114.311040,1
"4402822010B00269-1","37373593-d161-472e-8b4a-dfac25abc7bc","广东省","韶关市","南雄市","南雄市珠玑工业园",25.105050,114.280121,25.099200,114.272112,1
"4402822013B00150","80404d8f-21d5-4a18-b81b-08bf85b1c134","广东省","韶关市","南雄市","南雄市雄州镇黄泥塘烟厂宿舍一栋403房",25.139232,114.338000,25.120664,114.311200,1
"4402822018B01074","f7ff7ed6-7564-4e5c-96d4-b2ea3cb66422","广东省","韶关市","南雄市","南雄市雄州街道黎口街71号",25.107875,114.360330,25.121034,114.308416,1
"4402222011B00298","43e828ee-2157-4bec-a84e-c55da9a23267","广东省","韶关市","始兴县","始兴县太平镇红旗大道",24.956163,114.072093,24.949502,114.064504,1
"4402822016B01281","e437fd2e-0660-49f4-8dfe-4653d6c19267","广东省","韶关市","南雄市","南雄市雄州镇新城竹园路21号水运屯一栋401房",25.117702,114.312228,25.113908,114.301960,1
"4402822016B01258","d4a41e06-f83c-4881-a4e0-bab693a964d0","广东省","韶关市","南雄市","南雄市雄州镇新城中街后幢801",25.118845,114.323094,25.116120,114.310920,1
"4402332011B00029","e2e740c5-2492-44a7-9eef-ede7049d0658","广东省","韶关市","新丰县","丰城街道城东村十三村民小组",24.063912,114.218823,24.059686,114.200344,1
